name,address,lat,lng,rating,num_ratings,place_id,opening_hours,phone_number,price_level,postal_code,tipo
Carrefour Express EESS,"C. de los Hermanos García Noblejas, 28037 Madrid, Spain",40.4328436,-3.633694,3.2,13,ChIJa7xE414vQg0RazmUqlOj414,"['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20099:00\u202fPM']",914 90 89 00,N/A,28037,supermercado
Supermercados Dia,"C. de Gutierre de Cetina, 50, 28017 Madrid, Spain",40.4303224,-3.6416926,3.8,287,ChIJ4dfuA2ovQg0RGcsmZDx3YWg,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:30\u202fPM']",912 17 04 53,N/A,28017,supermercado
Lin Hong Elei,"C. de Alcalá, 430, 28027 Madrid, Spain",40.4381878,-3.6363702,0,0,ChIJ0YNMgxMvQg0RpE-tRLCzruQ,"['Monday: 9:30\u202fAM\u2009–\u20094:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20094:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20094:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20094:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20094:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: Closed']",913 20 11 46,N/A,28027,supermercado
Autoservicio Gemelas,"C. del Gral. Aranaz, 79, 28027 Madrid, Spain",40.4466703,-3.6446021,3.5,2,ChIJQxOwHiMvQg0RHOcY5VS8SFU,"['Monday: 9:00\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u200911:15\u202fPM', 'Sunday: 9:30\u202fAM\u2009–\u200911:30\u202fPM']",N/A,N/A,28027,supermercado
Tienduki,"C. de Alcalá, 414, 28027 Madrid, Spain",40.4370422,-3.6380888,5,2,ChIJWYD9CwIvQg0Rwnxe-EqMDNA,"['Monday: 9:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:30\u202fAM\u2009–\u200911:00\u202fPM']",912 88 21 38,N/A,28027,supermercado
Ahorramas,"C. de Emilio Muñoz, 15 Bis, 28037 Madrid, Spain",40.43142479999999,-3.629442,4.2,133,ChIJuSGmlxQvQg0RLlwDETibR5k,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20093:00\u202fPM']",900 113 213,N/A,28037,supermercado
Carrefour Express,"C. de Agastia, 48, 28027 Madrid, Spain",40.4464323,-3.651803299999999,3.7,315,ChIJDWpAZyUvQg0RSeMK3gvrr_g,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",911 73 38 99,N/A,28027,supermercado
Supercor Exprés Supermarket,"C. de la Condesa de Venadito, 5, 28027 Madrid, Spain",40.4446158,-3.654185,4.1,147,ChIJcc5NLzAvQg0RuIluAmQNTB4,"['Monday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 8:30\u202fAM\u2009–\u200912:00\u202fAM']",913 26 10 39,N/A,28027,supermercado
PrimaPrix García Noblejas,"C. de los Hermanos García Noblejas, 15, 28037 Madrid, Spain",40.4367541,-3.6369,4.2,188,ChIJxeR6PPMvQg0RRqMQdQSKfPA,"['Monday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20099:00\u202fPM']",917 11 12 34,N/A,28037,supermercado
Supermercados Dia,"C. de Marcelino Álvarez, 7, 28017 Madrid, Spain",40.4317105,-3.6539074,3.9,144,ChIJre6z8UgvQg0RDYDhfbqhWDA,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:30\u202fPM']",912 17 04 53,N/A,28017,supermercado
ALDI,"C. de Alcalá, 380, 28027 Madrid, Spain",40.4359934,-3.6418841,4,321,ChIJD1fIFVYvQg0RlusXLCNIp9w,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",900 902 466,N/A,28027,supermercado
Ferjama S.A.,"C. de Albasanz, 14, 28037 Madrid, Spain",40.4359494,-3.6316912,3.3,8,ChIJx7d3GkAvQg0RKrGXat6G68A,"['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",913 04 50 29,N/A,28037,supermercado
Casa Elías,"C. de los Hermanos García Noblejas, 13, 28037 Madrid, Spain",40.4369642,-3.637056899999999,3.8,40,ChIJMSFNqUcvQg0RZSnDjoSYm0k,"['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: Closed']",914 08 01 60,N/A,28037,supermercado
Mercadona,"C. de Telémaco, 3, 28027 Madrid, Spain",40.4478633,-3.6460038,4.3,2165,ChIJoxfnnSMvQg0Rgtp44BAPHRk,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed']",913 57 77 00,N/A,28027,supermercado
Cerro Verde Minimarket,"C. de Alcalá, 414, 28027 Madrid, Spain",40.4370422,-3.6380888,0,0,ChIJCUqnWGUvQg0RBCoQerYMjI0,"['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",672 52 03 11,N/A,28027,supermercado
Vida Feliz,"C. del Sándalo, 5, 28042 Madrid, Spain",40.452473,-3.6162131,4.6,34,ChIJsxD-DKwvQg0RNLgmjtXiZvQ,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']",917 52 38 02,N/A,28022,supermercado
UDACO Supermarket,"C. de Luis Ruiz, 6, 28017 Madrid, Spain",40.4325677,-3.6397852,4.1,9,ChIJudWHVWovQg0Rpt3nuLoqDIY,"['Monday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:30\u202fPM']",N/A,N/A,28017,supermercado
Mercadona,"C. de Francisco Madariaga, 3, 28017 Madrid, Spain",40.434711,-3.6423354,4.2,3113,ChIJy6MWDUAvQg0RG0zytXcYSCo,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed']",913 77 01 38,N/A,28017,supermercado
Casa ELÍAS - el buen mercado,"C. de Federico Gutiérrez, 19, 28027 Madrid, Spain",40.4359777,-3.6460851,4.3,89,ChIJ1w_JQz8vQg0R67dak_bzzqQ,"['Monday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",914 07 29 49,N/A,28027,supermercado
Autoservicio Miguel,"C. de Ezequiel Solana, 17, 28017 Madrid, Spain",40.4322975,-3.6460573,5,1,ChIJpYzfIEEvQg0RgYwLAtVnoOY,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",N/A,N/A,28017,supermercado
Supermercado Ahorramas,"Pl. de Vilaflor, s/n, 28017 Madrid, Spain",40.4331038,-3.6361145,4,476,ChIJL0wZhWwvQg0RulRJ86AMhLk,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed']",900 113 213,N/A,28017,supermercado
Mini Supermercado,"C. de Emilio Muñoz, 11, 28037 Madrid, Spain",40.4309655,-3.6305124,0,0,ChIJCxBDI3IvQg0RqDMcxoly7ao,[],N/A,N/A,28037,supermercado
Alimentación Autoservicio (Chino),"C. de José del Hierro, 41, 28027 Madrid, Spain",40.4403639,-3.64397,3.8,14,ChIJw9Z41z0vQg0RyJNHq01KZX8,"['Monday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u200912:00\u202fAM']",N/A,N/A,28027,supermercado
Alimentación Hyper Euro,"Calle Esteban Collantes, 28017 Madrid, Spain",40.4329648,-3.6375477,0,0,ChIJB-4RfbQvQg0RMz0HVYRymE4,"['Monday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200911:00\u202fPM']",N/A,N/A,28017,supermercado
Supermercado,"C. de Alcalá, 319, 28027 Madrid, Spain",40.43288039999999,-3.6508847,0,0,ChIJyfSX1EovQg0RxoGiNJ8jw2M,[],N/A,N/A,28027,supermercado
Carrefour Express EESS,"M40, Pk 7.4. Campo de las Naciones Junto a la Estación de Servicio CEPSA, 28042 Madrid, Spain",40.4584237,-3.616098699999999,4,105,ChIJsTqPLJIvQg0RL5o24w7vE4E,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",914 90 89 00,N/A,28043,supermercado
the corner of silvano,"C. de Silvano, 37, 28043 Madrid, Spain",40.4548435,-3.6470671,4.2,127,ChIJq1sjrSAvQg0RXY7ZZA8-3cA,"['Monday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20092:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20092:30\u202fPM']",913 88 22 34,N/A,28043,supermercado
Lidl,"C. de los Hermanos García Noblejas, 23C, 28037 Madrid, Spain",40.434351,-3.635149999999999,4.1,5788,ChIJ17WQwmwvQg0RDN28wzHLfqI,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",900 958 311,N/A,28037,supermercado
Frutas Los Gemelos Verduras,"C. de Alcalá, 397, 28027 Madrid, Spain",40.4366266,-3.6410982,2.8,4,ChIJ-zK9aRUvQg0R5KITQrTHzaw,"['Monday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Sunday: Closed']",N/A,N/A,28027,supermercado
Supermercados Dia,"C. Valderrobres, 11, 28022 Madrid, Spain",40.444413,-3.6108357,3.5,135,ChIJc1LiQ6UvQg0RCQd7w2-NZgY,"['Monday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:30\u202fPM']",912 17 04 53,N/A,28022,supermercado
